ID,Date,Nº_beers,Nº_glasses_wine,Nº_drinks,Nº_shots,BAC_percentage
218,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
219,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
220,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
221,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
222,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
223,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
224,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
225,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
226,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
227,2018-05-30 22:50:19,-1,-1,-1,-1,0.0750000029802322
228,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
229,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
230,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
231,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
232,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
233,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
234,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
235,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
236,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
237,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
238,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
239,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
240,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
241,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
242,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
243,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
244,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
245,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
246,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
247,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
248,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
249,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
250,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
251,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
252,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
253,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
254,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
255,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
256,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
257,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
258,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
259,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
260,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
261,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
262,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
263,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
264,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
265,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
266,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
267,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
268,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
269,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
270,2018-05-30 22:50:20,-1,-1,-1,-1,0.0750000029802322
